"MSN","StateCode","Year","Data","Description"
"PMTCB","TX",1960,1551953.947,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1961,1572252.495,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1962,1651700.33,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1963,1755830.044,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1964,1870340.337,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1965,1908986.256,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1966,1989268.262,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1967,2050993.719,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1968,2208741.191,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1969,2404529.562,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1970,2469057.693,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1971,2544152.252,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1972,2843193.869,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1973,3125948.214,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1974,3140490.042,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1975,3074389.529,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1976,3321987.673,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1977,3669061.82,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1978,3889322.271,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1979,4223496.704,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1980,4092185.676,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1981,3959216.344,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1982,3802950.297,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1983,3815637.758,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1984,4008300.015,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1985,3998788.656,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1986,4023687.78,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1987,4079009.458,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1988,4328167.077,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1989,4363099.122,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1990,4407508.01,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1991,4432739.065,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1992,4613856.734,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1993,4559547.363,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1994,4764773.721,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1995,4758067.021,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1996,5197518.946,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1997,5525091.909,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1998,5595098.689,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",1999,5526147.446,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2000,5444615.299,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2001,5432867.572,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2002,5582806.379,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2003,5632093.503,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2004,5809285.634,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2005,5673554.977,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2006,6090170.522,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2007,6081508.397,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2008,5659789.766,"All petroleum products total consumption excluding fuel ethanol."
"PMTCB","TX",2009,5445681.56,"All petroleum products total consumption excluding fuel ethanol."
"POTCB","AZ",1960,0,"Other petroleum products total consumption."
"POTCB","AZ",1961,0,"Other petroleum products total consumption."
"POTCB","AZ",1962,0,"Other petroleum products total consumption."
"POTCB","AZ",1963,0,"Other petroleum products total consumption."
"POTCB","AZ",1964,0,"Other petroleum products total consumption."
"POTCB","AZ",1965,0,"Other petroleum products total consumption."
"POTCB","AZ",1966,0,"Other petroleum products total consumption."
"POTCB","AZ",1967,0,"Other petroleum products total consumption."
"POTCB","AZ",1968,0,"Other petroleum products total consumption."
"POTCB","AZ",1969,0,"Other petroleum products total consumption."
"POTCB","AZ",1970,0,"Other petroleum products total consumption."
"POTCB","AZ",1971,239.07126,"Other petroleum products total consumption."
"POTCB","AZ",1972,579.59784,"Other petroleum products total consumption."
"POTCB","AZ",1973,159.6471,"Other petroleum products total consumption."
"POTCB","AZ",1974,232.82574,"Other petroleum products total consumption."
"POTCB","AZ",1975,231.3318,"Other petroleum products total consumption."
"POTCB","AZ",1976,374.70174,"Other petroleum products total consumption."
"POTCB","AZ",1977,447.72654,"Other petroleum products total consumption."
"POTCB","AZ",1978,461.87736,"Other petroleum products total consumption."
"POTCB","AZ",1979,436.71018,"Other petroleum products total consumption."
"POTCB","AZ",1980,424.27578,"Other petroleum products total consumption."
"POTCB","AZ",1981,172.79192,"Other petroleum products total consumption."
"POTCB","AZ",1982,271.90318,"Other petroleum products total consumption."
"POTCB","AZ",1983,0,"Other petroleum products total consumption."
"POTCB","AZ",1984,0,"Other petroleum products total consumption."
"POTCB","AZ",1985,0,"Other petroleum products total consumption."
"POTCB","AZ",1986,0,"Other petroleum products total consumption."
"POTCB","AZ",1987,0,"Other petroleum products total consumption."
"POTCB","AZ",1988,0,"Other petroleum products total consumption."
"POTCB","AZ",1989,742.06487,"Other petroleum products total consumption."
"POTCB","AZ",1990,774.24921,"Other petroleum products total consumption."
"POTCB","AZ",1991,1236.60522,"Other petroleum products total consumption."
"POTCB","AZ",1992,1471.52112,"Other petroleum products total consumption."
"POTCB","AZ",1993,702.0479,"Other petroleum products total consumption."
"POTCB","AZ",1994,616.19476,"Other petroleum products total consumption."
"POTCB","AZ",1995,577.08743,"Other petroleum products total consumption."
"POTCB","AZ",1996,8886.49581,"Other petroleum products total consumption."
"POTCB","AZ",1997,9704.14517,"Other petroleum products total consumption."
"POTCB","AZ",1998,9758.31054,"Other petroleum products total consumption."
"POTCB","AZ",1999,9711.06648,"Other petroleum products total consumption."
"POTCB","AZ",2000,9571.84729,"Other petroleum products total consumption."
"POTCB","AZ",2001,2280.63901,"Other petroleum products total consumption."
"POTCB","AZ",2002,2342.97997,"Other petroleum products total consumption."
"POTCB","AZ",2003,2396.61272,"Other petroleum products total consumption."
"POTCB","AZ",2004,2586.13245,"Other petroleum products total consumption."
"POTCB","AZ",2005,2429.9661,"Other petroleum products total consumption."
"POTCB","AZ",2006,3221.06213,"Other petroleum products total consumption."
"POTCB","AZ",2007,3126.87019,"Other petroleum products total consumption."
"POTCB","AZ",2008,2852.65775,"Other petroleum products total consumption."
"POTCB","AZ",2009,2170.51386,"Other petroleum products total consumption."
"POTCB","CA",1960,153925.8772,"Other petroleum products total consumption."
"POTCB","CA",1961,150719.4246,"Other petroleum products total consumption."
"POTCB","CA",1962,152440.3519,"Other petroleum products total consumption."
"POTCB","CA",1963,147497.2728,"Other petroleum products total consumption."
"POTCB","CA",1964,161081.732,"Other petroleum products total consumption."
"POTCB","CA",1965,168736.7074,"Other petroleum products total consumption."
"POTCB","CA",1966,178100.3629,"Other petroleum products total consumption."
"POTCB","CA",1967,168461.3129,"Other petroleum products total consumption."
"POTCB","CA",1968,190766.76,"Other petroleum products total consumption."
"POTCB","CA",1969,203881.4444,"Other petroleum products total consumption."
"POTCB","CA",1970,210572.2689,"Other petroleum products total consumption."
"POTCB","CA",1971,208081.3745,"Other petroleum products total consumption."
"POTCB","CA",1972,225802.454,"Other petroleum products total consumption."
"POTCB","CA",1973,238894.43,"Other petroleum products total consumption."
"POTCB","CA",1974,238810.8264,"Other petroleum products total consumption."
"POTCB","CA",1975,232321.9592,"Other petroleum products total consumption."
"POTCB","CA",1976,250143.7986,"Other petroleum products total consumption."
"POTCB","CA",1977,277804.9048,"Other petroleum products total consumption."
"POTCB","CA",1978,293763.4128,"Other petroleum products total consumption."
"POTCB","CA",1979,313850.2507,"Other petroleum products total consumption."
"POTCB","CA",1980,289533.8482,"Other petroleum products total consumption."
"POTCB","CA",1981,206322.0708,"Other petroleum products total consumption."
"POTCB","CA",1982,205044.3124,"Other petroleum products total consumption."
"POTCB","CA",1983,337528.2348,"Other petroleum products total consumption."
"POTCB","CA",1984,335408.7282,"Other petroleum products total consumption."
"POTCB","CA",1985,327168.6838,"Other petroleum products total consumption."
"POTCB","CA",1986,313235.6818,"Other petroleum products total consumption."
"POTCB","CA",1987,312868.9744,"Other petroleum products total consumption."
"POTCB","CA",1988,352120.698,"Other petroleum products total consumption."
"POTCB","CA",1989,335544.4751,"Other petroleum products total consumption."
"POTCB","CA",1990,335524.9138,"Other petroleum products total consumption."
"POTCB","CA",1991,282240.0496,"Other petroleum products total consumption."
"POTCB","CA",1992,303112.7747,"Other petroleum products total consumption."
"POTCB","CA",1993,277356.1618,"Other petroleum products total consumption."
"POTCB","CA",1994,300984.848,"Other petroleum products total consumption."
"POTCB","CA",1995,288109.4788,"Other petroleum products total consumption."
"POTCB","CA",1996,315818.7345,"Other petroleum products total consumption."
"POTCB","CA",1997,305228.0653,"Other petroleum products total consumption."
"POTCB","CA",1998,274113.2551,"Other petroleum products total consumption."
"POTCB","CA",1999,277393.3624,"Other petroleum products total consumption."
"POTCB","CA",2000,249786.2396,"Other petroleum products total consumption."
"POTCB","CA",2001,319059.7086,"Other petroleum products total consumption."
"POTCB","CA",2002,325193.3257,"Other petroleum products total consumption."
"POTCB","CA",2003,327442.9627,"Other petroleum products total consumption."
"POTCB","CA",2004,330258.0855,"Other petroleum products total consumption."
"POTCB","CA",2005,341177.6931,"Other petroleum products total consumption."
"POTCB","CA",2006,316958.1564,"Other petroleum products total consumption."
"POTCB","CA",2007,306577.6449,"Other petroleum products total consumption."
"POTCB","CA",2008,265015.4719,"Other petroleum products total consumption."
"POTCB","CA",2009,241429.5252,"Other petroleum products total consumption."
"POTCB","NM",1960,2624.25546,"Other petroleum products total consumption."
"POTCB","NM",1961,2721.40404,"Other petroleum products total consumption."
"POTCB","NM",1962,3467.04462,"Other petroleum products total consumption."
"POTCB","NM",1963,3414.27846,"Other petroleum products total consumption."
"POTCB","NM",1964,3129.85488,"Other petroleum products total consumption."
"POTCB","NM",1965,3745.56378,"Other petroleum products total consumption."
"POTCB","NM",1966,4250.71134,"Other petroleum products total consumption."
"POTCB","NM",1967,4333.2825,"Other petroleum products total consumption."
"POTCB","NM",1968,4707.88428,"Other petroleum products total consumption."
"POTCB","NM",1969,4261.59198,"Other petroleum products total consumption."
"POTCB","NM",1970,4306.27464,"Other petroleum products total consumption."
"POTCB","NM",1971,4704.96516,"Other petroleum products total consumption."
"POTCB","NM",1972,5212.30488,"Other petroleum products total consumption."
"POTCB","NM",1973,5758.94604,"Other petroleum products total consumption."
"POTCB","NM",1974,9348.98322,"Other petroleum products total consumption."
"POTCB","NM",1975,8896.16598,"Other petroleum products total consumption."
"POTCB","NM",1976,9934.52664,"Other petroleum products total consumption."
"POTCB","NM",1977,8815.33038,"Other petroleum products total consumption."
"POTCB","NM",1978,9525.2415,"Other petroleum products total consumption."
"POTCB","NM",1979,10718.74488,"Other petroleum products total consumption."
"POTCB","NM",1980,9987.86316,"Other petroleum products total consumption."
"POTCB","NM",1981,6763.838,"Other petroleum products total consumption."
"POTCB","NM",1982,6682.91339,"Other petroleum products total consumption."
"POTCB","NM",1983,8234.14683,"Other petroleum products total consumption."
"POTCB","NM",1984,6187.8283,"Other petroleum products total consumption."
"POTCB","NM",1985,6120.03078,"Other petroleum products total consumption."
"POTCB","NM",1986,6891.66965,"Other petroleum products total consumption."
"POTCB","NM",1987,7575.16909,"Other petroleum products total consumption."
"POTCB","NM",1988,8936.91222,"Other petroleum products total consumption."
"POTCB","NM",1989,9167.40216,"Other petroleum products total consumption."
"POTCB","NM",1990,9402.94298,"Other petroleum products total consumption."
"POTCB","NM",1991,10721.4202,"Other petroleum products total consumption."
"POTCB","NM",1992,12360.14766,"Other petroleum products total consumption."
"POTCB","NM",1993,11944.6374,"Other petroleum products total consumption."
"POTCB","NM",1994,12438.57594,"Other petroleum products total consumption."
"POTCB","NM",1995,11886.36848,"Other petroleum products total consumption."
"POTCB","NM",1996,25317.63123,"Other petroleum products total consumption."
"POTCB","NM",1997,26670.56842,"Other petroleum products total consumption."
"POTCB","NM",1998,24930.23601,"Other petroleum products total consumption."
"POTCB","NM",1999,24838.44955,"Other petroleum products total consumption."
"POTCB","NM",2000,24324.7605,"Other petroleum products total consumption."
"POTCB","NM",2001,14439.26961,"Other petroleum products total consumption."
"POTCB","NM",2002,13940.106,"Other petroleum products total consumption."
"POTCB","NM",2003,15334.61999,"Other petroleum products total consumption."
"POTCB","NM",2004,17084.85487,"Other petroleum products total consumption."
"POTCB","NM",2005,17292.46126,"Other petroleum products total consumption."
"POTCB","NM",2006,15574.78762,"Other petroleum products total consumption."
"POTCB","NM",2007,14948.3501,"Other petroleum products total consumption."
"POTCB","NM",2008,14242.6412,"Other petroleum products total consumption."
"POTCB","NM",2009,13793.49038,"Other petroleum products total consumption."
"POTCB","TX",1960,334275.9824,"Other petroleum products total consumption."
"POTCB","TX",1961,352367.216,"Other petroleum products total consumption."
"POTCB","TX",1962,372450.6338,"Other petroleum products total consumption."
"POTCB","TX",1963,439972.971,"Other petroleum products total consumption."
"POTCB","TX",1964,468917.4155,"Other petroleum products total consumption."
"POTCB","TX",1965,473779.5085,"Other petroleum products total consumption."
"POTCB","TX",1966,493362.9218,"Other petroleum products total consumption."
"POTCB","TX",1967,524207.405,"Other petroleum products total consumption."
"POTCB","TX",1968,556710.2267,"Other petroleum products total consumption."
"POTCB","TX",1969,581624.6221,"Other petroleum products total consumption."
"POTCB","TX",1970,584171.0047,"Other petroleum products total consumption."
"POTCB","TX",1971,617454.8992,"Other petroleum products total consumption."
"POTCB","TX",1972,677948.8488,"Other petroleum products total consumption."
"POTCB","TX",1973,731364.8068,"Other petroleum products total consumption."
"POTCB","TX",1974,743101.5611,"Other petroleum products total consumption."
"POTCB","TX",1975,726800.177,"Other petroleum products total consumption."
"POTCB","TX",1976,873632.8443,"Other petroleum products total consumption."
"POTCB","TX",1977,1011360.364,"Other petroleum products total consumption."
"POTCB","TX",1978,1077047.127,"Other petroleum products total consumption."
"POTCB","TX",1979,1183093.074,"Other petroleum products total consumption."
"POTCB","TX",1980,1241113.625,"Other petroleum products total consumption."
"POTCB","TX",1981,966246.8151,"Other petroleum products total consumption."
"POTCB","TX",1982,807960.5748,"Other petroleum products total consumption."
"POTCB","TX",1983,786595.7179,"Other petroleum products total consumption."
"POTCB","TX",1984,834412.6067,"Other petroleum products total consumption."
"POTCB","TX",1985,808150.3376,"Other petroleum products total consumption."
"POTCB","TX",1986,823399.8556,"Other petroleum products total consumption."
"POTCB","TX",1987,853533.2242,"Other petroleum products total consumption."
"POTCB","TX",1988,935529.0946,"Other petroleum products total consumption."
"POTCB","TX",1989,925113.7299,"Other petroleum products total consumption."
"POTCB","TX",1990,1024367.984,"Other petroleum products total consumption."
"POTCB","TX",1991,1018139.254,"Other petroleum products total consumption."
"POTCB","TX",1992,1093248.441,"Other petroleum products total consumption."
"POTCB","TX",1993,1077040.707,"Other petroleum products total consumption."
"POTCB","TX",1994,1115020.223,"Other petroleum products total consumption."
"POTCB","TX",1995,1067499.048,"Other petroleum products total consumption."
"POTCB","TX",1996,1218973.981,"Other petroleum products total consumption."
"POTCB","TX",1997,1315393.723,"Other petroleum products total consumption."
"POTCB","TX",1998,1240545.286,"Other petroleum products total consumption."
"POTCB","TX",1999,1240627.789,"Other petroleum products total consumption."
"POTCB","TX",2000,1219557.862,"Other petroleum products total consumption."
"POTCB","TX",2001,1130427.723,"Other petroleum products total consumption."
"POTCB","TX",2002,1124108.978,"Other petroleum products total consumption."
"POTCB","TX",2003,1196373.774,"Other petroleum products total consumption."
"POTCB","TX",2004,1297054.725,"Other petroleum products total consumption."
"POTCB","TX",2005,1214591.841,"Other petroleum products total consumption."
"POTCB","TX",2006,1519639.758,"Other petroleum products total consumption."
"POTCB","TX",2007,1454959.083,"Other petroleum products total consumption."
"POTCB","TX",2008,1293994.41,"Other petroleum products total consumption."
"POTCB","TX",2009,1152425.499,"Other petroleum products total consumption."
"RETCB","AZ",1960,36181.45337,"Renewable energy total consumption."
"RETCB","AZ",1961,35082.71035,"Renewable energy total consumption."
"RETCB","AZ",1962,34533.37394,"Renewable energy total consumption."
"RETCB","AZ",1963,34861.20332,"Renewable energy total consumption."
"RETCB","AZ",1964,34270.82091,"Renewable energy total consumption."
"RETCB","AZ",1965,50095.02821,"Renewable energy total consumption."
"RETCB","AZ",1966,58059.82217,"Renewable energy total consumption."
"RETCB","AZ",1967,56422.66903,"Renewable energy total consumption."
"RETCB","AZ",1968,63456.3526,"Renewable energy total consumption."
"RETCB","AZ",1969,67840.06237,"Renewable energy total consumption."
"RETCB","AZ",1970,68919.16257,"Renewable energy total consumption."
"RETCB","AZ",1971,74136.25194,"Renewable energy total consumption."
"RETCB","AZ",1972,75188.74432,"Renewable energy total consumption."
"RETCB","AZ",1973,79348.45429,"Renewable energy total consumption."
"RETCB","AZ",1974,82058.08613,"Renewable energy total consumption."
"RETCB","AZ",1975,80897.34186,"Renewable energy total consumption."
"RETCB","AZ",1976,84428.48089,"Renewable energy total consumption."
"RETCB","AZ",1977,75680.87057,"Renewable energy total consumption."
"RETCB","AZ",1978,79869.7173,"Renewable energy total consumption."
"RETCB","AZ",1979,83413.77083,"Renewable energy total consumption."
"RETCB","AZ",1980,120006.4291,"Renewable energy total consumption."
"RETCB","AZ",1981,92583.03952,"Renewable energy total consumption."
"RETCB","AZ",1982,94968.34525,"Renewable energy total consumption."
"RETCB","AZ",1983,175999.0286,"Renewable energy total consumption."
"RETCB","AZ",1984,188831.349,"Renewable energy total consumption."
"RETCB","AZ",1985,171680.4225,"Renewable energy total consumption."
"RETCB","AZ",1986,175102.7767,"Renewable energy total consumption."
"RETCB","AZ",1987,123113.582,"Renewable energy total consumption."
"RETCB","AZ",1988,98749.30689,"Renewable energy total consumption."
"RETCB","AZ",1989,101553.8173,"Renewable energy total consumption."
"RETCB","AZ",1990,94816.36936,"Renewable energy total consumption."
"RETCB","AZ",1991,88844.17798,"Renewable energy total consumption."
"RETCB","AZ",1992,87592.987,"Renewable energy total consumption."
"RETCB","AZ",1993,87022.70044,"Renewable energy total consumption."
"RETCB","AZ",1994,94324.87168,"Renewable energy total consumption."
"RETCB","AZ",1995,106304.677,"Renewable energy total consumption."
"RETCB","AZ",1996,114186.1258,"Renewable energy total consumption."
"RETCB","AZ",1997,143638.9491,"Renewable energy total consumption."
"RETCB","AZ",1998,128258.1248,"Renewable energy total consumption."
"RETCB","AZ",1999,116535.3262,"Renewable energy total consumption."
"RETCB","AZ",2000,102625.9402,"Renewable energy total consumption."
"RETCB","AZ",2001,92736.79325,"Renewable energy total consumption."
"RETCB","AZ",2002,88265.46719,"Renewable energy total consumption."
"RETCB","AZ",2003,85280.50679,"Renewable energy total consumption."
"RETCB","AZ",2004,82799.60867,"Renewable energy total consumption."
"RETCB","AZ",2005,92489.6057,"Renewable energy total consumption."
"RETCB","AZ",2006,96082.13234,"Renewable energy total consumption."
"RETCB","AZ",2007,98077.97179,"Renewable energy total consumption."
"RETCB","AZ",2008,112169.6469,"Renewable energy total consumption."
"RETCB","AZ",2009,103493.2854,"Renewable energy total consumption."
"RETCB","CA",1960,270161.0892,"Renewable energy total consumption."
"RETCB","CA",1961,248177.5248,"Renewable energy total consumption."
"RETCB","CA",1962,329045.7467,"Renewable energy total consumption."
"RETCB","CA",1963,360333.3104,"Renewable energy total consumption."
"RETCB","CA",1964,331756.585,"Renewable energy total consumption."
"RETCB","CA",1965,418517.8278,"Renewable energy total consumption."
"RETCB","CA",1966,375877.0183,"Renewable energy total consumption."
"RETCB","CA",1967,473191.9968,"Renewable energy total consumption."
"RETCB","CA",1968,397365.9154,"Renewable energy total consumption."
"RETCB","CA",1969,544918.0085,"Renewable energy total consumption."
"RETCB","CA",1970,521978.1167,"Renewable energy total consumption."
"RETCB","CA",1971,533790.0941,"Renewable energy total consumption."
"RETCB","CA",1972,472311.9171,"Renewable energy total consumption."
"RETCB","CA",1973,553161.7389,"Renewable energy total consumption."
"RETCB","CA",1974,645073.0418,"Renewable energy total consumption."
"RETCB","CA",1975,578577.8801,"Renewable energy total consumption."
"RETCB","CA",1976,422851.6023,"Renewable energy total consumption."
"RETCB","CA",1977,338072.6862,"Renewable energy total consumption."
"RETCB","CA",1978,576600.8718,"Renewable energy total consumption."
"RETCB","CA",1979,559805.6495,"Renewable energy total consumption."
"RETCB","CA",1980,591927.6271,"Renewable energy total consumption."
"RETCB","CA",1981,503653.7258,"Renewable energy total consumption."
"RETCB","CA",1982,702807.7046,"Renewable energy total consumption."
"RETCB","CA",1983,811006.1706,"Renewable energy total consumption."
"RETCB","CA",1984,696739.9462,"Renewable energy total consumption."
"RETCB","CA",1985,594659.3254,"Renewable energy total consumption."
"RETCB","CA",1986,668070.3983,"Renewable energy total consumption."
"RETCB","CA",1987,524441.4501,"Renewable energy total consumption."
"RETCB","CA",1988,515856.1295,"Renewable energy total consumption."
"RETCB","CA",1989,742317.8185,"Renewable energy total consumption."
"RETCB","CA",1990,673021.572,"Renewable energy total consumption."
"RETCB","CA",1991,658177.2104,"Renewable energy total consumption."
"RETCB","CA",1992,642495.6129,"Renewable energy total consumption."
"RETCB","CA",1993,822465.2016,"Renewable energy total consumption."
"RETCB","CA",1994,636059.7725,"Renewable energy total consumption."
"RETCB","CA",1995,854610.5196,"Renewable energy total consumption."
"RETCB","CA",1996,824981.4822,"Renewable energy total consumption."
"RETCB","CA",1997,767468.538,"Renewable energy total consumption."
"RETCB","CA",1998,838296.0609,"Renewable energy total consumption."
"RETCB","CA",1999,765491.9273,"Renewable energy total consumption."
"RETCB","CA",2000,742639.4822,"Renewable energy total consumption."
"RETCB","CA",2001,615357.5253,"Renewable energy total consumption."
"RETCB","CA",2002,684706.464,"Renewable energy total consumption."
"RETCB","CA",2003,775046.7826,"Renewable energy total consumption."
"RETCB","CA",2004,769402.7643,"Renewable energy total consumption."
"RETCB","CA",2005,818802.7598,"Renewable energy total consumption."
"RETCB","CA",2006,897231.6446,"Renewable energy total consumption."
"RETCB","CA",2007,706849.15,"Renewable energy total consumption."
"RETCB","CA",2008,677502.4609,"Renewable energy total consumption."
"RETCB","CA",2009,712704.4602,"Renewable energy total consumption."
"RETCB","NM",1960,7373.05583,"Renewable energy total consumption."
"RETCB","NM",1961,6936.51555,"Renewable energy total consumption."
"RETCB","NM",1962,6791.46314,"Renewable energy total consumption."
"RETCB","NM",1963,6468.79948,"Renewable energy total consumption."
"RETCB","NM",1964,6299.60702,"Renewable energy total consumption."
"RETCB","NM",1965,6074.90564,"Renewable energy total consumption."
"RETCB","NM",1966,6209.5118,"Renewable energy total consumption."
"RETCB","NM",1967,5678.48447,"Renewable energy total consumption."
"RETCB","NM",1968,5705.58598,"Renewable energy total consumption."
"RETCB","NM",1969,5681.81484,"Renewable energy total consumption."
"RETCB","NM",1970,5547.61237,"Renewable energy total consumption."
"RETCB","NM",1971,4964.65394,"Renewable energy total consumption."
"RETCB","NM",1972,4745.50766,"Renewable energy total consumption."
"RETCB","NM",1973,4895.8681,"Renewable energy total consumption."
"RETCB","NM",1974,4918.59476,"Renewable energy total consumption."
"RETCB","NM",1975,6002.3454,"Renewable energy total consumption."
"RETCB","NM",1976,6781.05597,"Renewable energy total consumption."
"RETCB","NM",1977,7327.52063,"Renewable energy total consumption."
"RETCB","NM",1978,7989.09471,"Renewable energy total consumption."
"RETCB","NM",1979,9921.6861,"Renewable energy total consumption."
"RETCB","NM",1980,6222.6322,"Renewable energy total consumption."
"RETCB","NM",1981,7731.2666,"Renewable energy total consumption."
"RETCB","NM",1982,8034.90149,"Renewable energy total consumption."
"RETCB","NM",1983,9200.70962,"Renewable energy total consumption."
"RETCB","NM",1984,9926.48398,"Renewable energy total consumption."
"RETCB","NM",1985,10520.99098,"Renewable energy total consumption."
"RETCB","NM",1986,11126.70674,"Renewable energy total consumption."
"RETCB","NM",1987,8592.94641,"Renewable energy total consumption."
"RETCB","NM",1988,8594.17854,"Renewable energy total consumption."
"RETCB","NM",1989,9928.15283,"Renewable energy total consumption."
"RETCB","NM",1990,8729.48362,"Renewable energy total consumption."
"RETCB","NM",1991,9356.09125,"Renewable energy total consumption."
"RETCB","NM",1992,9319.15144,"Renewable energy total consumption."
"RETCB","NM",1993,8851.42503,"Renewable energy total consumption."
"RETCB","NM",1994,8170.27972,"Renewable energy total consumption."
"RETCB","NM",1995,9803.50494,"Renewable energy total consumption."
"RETCB","NM",1996,8611.54468,"Renewable energy total consumption."
"RETCB","NM",1997,9781.89609,"Renewable energy total consumption."
"RETCB","NM",1998,10065.19479,"Renewable energy total consumption."
"RETCB","NM",1999,10334.52736,"Renewable energy total consumption."
"RETCB","NM",2000,10719.44735,"Renewable energy total consumption."
"RETCB","NM",2001,7924.46009,"Renewable energy total consumption."
"RETCB","NM",2002,8195.37527,"Renewable energy total consumption."
"RETCB","NM",2003,8800.1346,"Renewable energy total consumption."
"RETCB","NM",2004,11721.09552,"Renewable energy total consumption."
"RETCB","NM",2005,23514.3723,"Renewable energy total consumption."
"RETCB","NM",2006,28322.22471,"Renewable energy total consumption."
"RETCB","NM",2007,31839.10226,"Renewable energy total consumption."
"RETCB","NM",2008,35996.44258,"Renewable energy total consumption."
"RETCB","NM",2009,35635.38371,"Renewable energy total consumption."
"RETCB","TX",1960,50154.98177,"Renewable energy total consumption."
"RETCB","TX",1961,52022.85304,"Renewable energy total consumption."
"RETCB","TX",1962,47721.24979,"Renewable energy total consumption."
"RETCB","TX",1963,42717.86659,"Renewable energy total consumption."
"RETCB","TX",1964,43884.2564,"Renewable energy total consumption."
"RETCB","TX",1965,48966.77921,"Renewable energy total consumption."
"RETCB","TX",1966,51980.12089,"Renewable energy total consumption."
"RETCB","TX",1967,49944.1609,"Renewable energy total consumption."
"RETCB","TX",1968,62938.87125,"Renewable energy total consumption."
"RETCB","TX",1969,64351.45971,"Renewable energy total consumption."
"RETCB","TX",1970,62756.82021,"Renewable energy total consumption."
"RETCB","TX",1971,60470.71299,"Renewable energy total consumption."
"RETCB","TX",1972,67559.72792,"Renewable energy total consumption."
"RETCB","TX",1973,78101.59584,"Renewable energy total consumption."
"RETCB","TX",1974,76691.32086,"Renewable energy total consumption."
"RETCB","TX",1975,75871.68555,"Renewable energy total consumption."
"RETCB","TX",1976,75964.66534,"Renewable energy total consumption."
"RETCB","TX",1977,82565.80703,"Renewable energy total consumption."
"RETCB","TX",1978,84175.21416,"Renewable energy total consumption."
"RETCB","TX",1979,89720.8005,"Renewable energy total consumption."
"RETCB","TX",1980,65818.6753,"Renewable energy total consumption."
"RETCB","TX",1981,70515.77613,"Renewable energy total consumption."
"RETCB","TX",1982,80753.13672,"Renewable energy total consumption."
"RETCB","TX",1983,78067.25711,"Renewable energy total consumption."
"RETCB","TX",1984,88645.53325,"Renewable energy total consumption."
"RETCB","TX",1985,96301.17597,"Renewable energy total consumption."
"RETCB","TX",1986,113055.793,"Renewable energy total consumption."
